volumeFlux;time
-2.111664002730357;3.2896
-2.112245509805488;3.289664
-2.112827689009639;3.289728
-2.1134105403167873;3.2897920000000003
-2.1139940637512207;3.2898560000000003
-2.11457825930253;3.2899200000000004
-2.11516312696898;3.289984
-2.115748666757511;3.290048
-2.1163348786594485;3.290112
-2.1169217626869354;3.290176
-2.1175093188208898;3.2902400000000003
-2.1180975470873333;3.2903040000000003
-2.118686447461979;3.290368
-2.1192760199552354;3.290432
-2.1198662645705717;3.290496
-2.120457181299315;3.29056
-2.1210487701484038;3.290624
-2.1216410311143687;3.2906880000000003
-2.122233964204148;3.2907520000000003
-2.1228275694021304;3.290816
-2.123421846722193;3.29088
-2.1240167961643355;3.290944
-2.124612417721619;3.291008
-2.125208711397514;3.291072
-2.125805677193754;3.2911360000000003
-2.1264033150999313;3.2912000000000003
-2.127001642334911;3.291264
-2.127600760019194;3.291328
-2.1282007049809595;3.291392
-2.12880147726531;3.291456
-2.1294030768791856;3.2915200000000002
-2.130005503817381;3.2915840000000003
-2.13060875808857;3.2916480000000004
-2.1312128396788754;3.291712
-2.1318177486039094;3.291776
-2.132423484853263;3.29184
-2.133030048428672;3.291904
-2.133637439333605;3.2919680000000002
-2.134245657564593;3.2920320000000003
-2.1348547031251055;3.2920960000000004
-2.135464576015142;3.29216
-2.13607527622256;3.292224
-2.1366868037647064;3.292288
-2.1372991586329078;3.292352
-2.1379123408306335;3.2924160000000002
-2.1385263503440055;3.2924800000000003
-2.1391411872042494;3.2925440000000004
-2.1397568513749357;3.292608
-2.1403733428855545;3.292672
-2.140990661717024;3.292736
-2.1416088078710787;3.2928
-2.1422277813598622;3.2928640000000002
-2.1428475821747006;3.2929280000000003
-2.1434682103155938;3.2929920000000004
-2.144089665782542;3.293056
-2.14471194857728;3.29312
-2.1453350587050113;3.293184
-2.145958996150124;3.293248
-2.1465837609299654;3.2933120000000002
-2.147209354902424;3.2933760000000003
-2.147835839792431;3.2934400000000004
-2.1484632901115632;3.293504
-2.149091710286835;3.293568
-2.1497211003338594;3.293632
-2.150351460242228;3.293696
-2.1509827900102056;3.2937600000000002
-2.1516150896516706;3.2938240000000003
-2.1522483591475408;3.2938880000000004
-2.1528825985151627;3.293952
-2.1535178077423947;3.294016
-2.1541539868344395;3.29408
-2.1547911357930327;3.294144
-2.15542925461297;3.2942080000000002
-2.15606834330119;3.2942720000000003
-2.156708401847285;3.2943360000000004
-2.157349430258193;3.2944
-2.1579914285408535;3.294464
-2.158634396684858;3.294528
-2.159278334681533;3.294592
-2.1599232425568995;3.2946560000000003
-2.160569120291875;3.2947200000000003
-2.1612159678881944;3.2947840000000004
-2.161863785352797;3.294848
-2.162512572678743;3.294912
-2.1631623298660334;3.294976
-2.1638130569250764;3.29504
-2.164464753841994;3.2951040000000003
-2.1651174206306636;3.2951680000000003
-2.165771057270269;3.2952320000000004
-2.166425663785096;3.295296
-2.167081240163002;3.29536
-2.1677377863970477;3.295424
-2.1683953025028457;3.295488
-2.169053808837376;3.2955520000000003
-2.1697133910612845;3.2956160000000003
-2.170374071680872;3.2956800000000004
-2.171035850711753;3.295744
-2.1716987281365787;3.295808
-2.1723627039761664;3.295872
-2.1730277782062295;3.295936
-2.1736939508423814;3.2960000000000003
-2.1743612218846216;3.2960640000000003
-2.175029591324276;3.2961280000000004
-2.1756990591734886;3.296192
-2.1763696254218505;3.296256
-2.177041290069362;3.29632
-2.177714053128166;3.296384
-2.178387914580915;3.2964480000000003
-2.179062874439752;3.2965120000000003
-2.179738932704678;3.296576
-2.1804160893652837;3.29664
-2.181094344440651;3.296704
-2.1817736978995557;3.296768
-2.1824541497749568;3.296832
-2.1831357000547116;3.2968960000000003
-2.1838183487284115;3.2969600000000003
-2.1845020958134036;3.2970240000000004
-2.18518694129928;3.297088
-2.1858728851756326;3.297152
-2.1865599274702165;3.297216
-2.187248068162215;3.29728
-2.1879373072533626;3.2973440000000003
-2.188627644755803;3.2974080000000003
-2.1893190806521883;3.297472
-2.1900116149546625;3.297536
-2.190705247659755;3.2976
-2.1913999817147616;3.297664
-2.192095874103614;3.297728
-2.192792976364946;3.2977920000000003
-2.1934912903445043;3.2978560000000003
-2.1941908160492267;3.29792
-2.1948915534947266;3.297984
-2.1955935026480438;3.298048
-2.1962966635421384;3.298112
-2.197001036150989;3.298176
-2.197706620493678;3.2982400000000003
-2.1984134165615314;3.2983040000000003
-2.1991214243510804;3.298368
-2.199830643869263;3.298432
-2.20054107511955;3.298496
-2.2012527180863275;3.29856
-2.2019655727886778;3.2986240000000002
-2.2026796392057846;3.2986880000000003
-2.203394917360199;3.2987520000000004
-2.204111407234574;3.298816
-2.204829108834114;3.29888
-2.2055480221640225;3.298944
-2.206268147222565;3.299008
-2.2069894839975985;3.2990720000000002
-2.207712032508205;3.2991360000000003
-2.208435792738772;3.2992000000000004
-2.2091607646962386;3.299264
-2.2098869483823393;3.299328
-2.210614343795339;3.299392
-2.2113429509335036;3.299456
-2.2120727697985676;3.2995200000000002
-2.212803800383592;3.2995840000000003
-2.213536042702455;3.2996480000000004
-2.214269496748217;3.299712
-2.2150041625278174;3.299776
-2.2157400611424323;3.29984
-2.216477256461111;3.299904
-2.217215760508956;3.2999680000000002
-2.217955573298111;3.3000320000000003
-2.2186966948233717;3.3000960000000004
-2.219439125077799;3.30016
-2.2201828640787404;3.300224
-2.2209279118071135;3.300288
-2.221674268271592;3.300352
-2.2224219334808506;3.3004160000000002
-2.2231709074175403;3.3004800000000003
-2.2239211900833973;3.3005440000000004
-2.224672781507911;3.300608
-2.225425681647714;3.300672
-2.22617989053403;3.300736
-2.2269354081547177;3.3008
-2.227692234504572;3.3008640000000002
-2.22845036960094;3.3009280000000003
-2.22920981342474;3.3009920000000004
-2.2299705659881153;3.301056
-2.230732627285861;3.30112
-2.231495997321448;3.301184
-2.232260676096609;3.301248
-2.2330266635992024;3.3013120000000002
-2.233793959843106;3.3013760000000003
-2.23456256482138;3.3014400000000004
-2.235332478537494;3.301504
-2.236103700987979;3.301568
-2.236876232176305;3.301632
-2.2376500720955317;3.301696
-2.2384252207612727;3.3017600000000003
-2.2392016781509763;3.3018240000000003
-2.239979444283724;3.3018880000000004
-2.240758522776415;3.301952
-2.241538958683287;3.302016
-2.2423207824764924;3.30208
-2.2431039947267557;3.302144
-2.243888595437546;3.3022080000000003
-2.2446745846071288;3.3022720000000003
-2.2454619622424428;3.3023360000000004
-2.2462507283278756;3.3024
-2.247040882882509;3.302464
-2.2478324258924656;3.302528
-2.248625357368153;3.302592
-2.2494196772939596;3.3026560000000003
-2.250215385688967;3.3027200000000003
-2.2510124825427664;3.3027840000000004
-2.2518109678553584;3.302848
-2.2526108416284774;3.302912
-2.2534121038621238;3.302976
-2.254214754551093;3.30304
-2.255018793707528;3.3031040000000003
-2.2558242213227553;3.3031680000000003
-2.256631037389836;3.3032320000000004
-2.257439241926118;3.303296
-2.258248834922927;3.30336
-2.259059816378528;3.303424
-2.2598721862894524;3.303488
-2.2606859446661076;3.3035520000000003
-2.261501091498086;3.3036160000000003
-2.2623176267923264;3.30368
-2.2631355505522976;3.303744
-2.2639548627623878;3.303808
-2.2647755634399442;3.303872
-2.265597652574558;3.303936
-2.266421130171434;3.3040000000000003
-2.2672459963173077;3.3040640000000003
-2.2680722685745196;3.3041280000000004
-2.268899985721079;3.304192
-2.2697291529247265;3.304256
-2.270559770190667;3.30432
-2.2713918375171644;3.304384
-2.27222535490422;3.3044480000000003
-2.2730603223553025;3.3045120000000003
-2.2738967398617387;3.304576
-2.274734607433937;3.30464
-2.275573925064958;3.304704
-2.276414692756537;3.304768
-2.2772569105086737;3.304832
-2.2781005783196333;3.3048960000000003
-2.2789456961946204;3.3049600000000003
-2.279792264130165;3.305024
-2.280640282128002;3.305088
-2.2814897501794578;3.305152
-2.2823406683053493;3.305216
-2.2831930364796555;3.30528
-2.2840468547162542;3.3053440000000003
-2.28490212301688;3.3054080000000003
-2.2857588413763286;3.305472
-2.2866170098015393;3.305536
-2.2874766282821035;3.3056
-2.2883376968249602;3.305664
-2.289200215431844;3.305728
-2.290064184092347;3.3057920000000003
-2.2909296028203463;3.3058560000000003
-2.2917964716106383;3.30592
-2.292664790449345;3.305984
-2.2935345593659564;3.306048
-2.2944057783309826;3.306112
-2.295278447360036;3.3061760000000002
-2.296152569573884;3.3062400000000003
-2.297028171300425;3.3063040000000004
-2.29790526576866;3.306368
-2.2987838530826727;3.306432
-2.2996639332320545;3.306496
-2.300545506220275;3.30656
-2.301428572056008;3.3066240000000002
-2.302313130728845;3.3066880000000003
-2.3031991822387856;3.3067520000000004
-2.3040867265962386;3.306816
-2.304975763785591;3.30688
-2.3058662938207215;3.306944
-2.306758316696425;3.307008
-2.3076518324057633;3.3070720000000002
-2.3085468409643486;3.3071360000000003
-2.309443342361772;3.3072000000000004
-2.3103413365928307;3.307264
-2.3112408236731357;3.307328
-2.31214180359228;3.307392
-2.3130442763485277;3.307456
-2.313948241945349;3.3075200000000002
-2.314853700381009;3.3075840000000003
-2.3157606516624463;3.3076480000000004
-2.3166690957827223;3.307712
-2.317579032738368;3.307776
-2.318490462538056;3.30784
-2.319403385181787;3.307904
-2.3203178006591525;3.3079680000000002
-2.321233708980561;3.3080320000000003
